Other	1	4	The cockpit accommodated a crew of three, including pilot, radar operator, and sensor operator.
Component-Whole-Inv	17	22	We are able to wax any of our wicks with either a paraffin coating or for natural candles a 100% natural wax coating.
Cause-Effect-Inv	7	12	Swine Flu - Popular name for the illness caused by the H1N1 virus.
Component-Whole	8	11	I kept my mobile (cellphone) in the same pocket in my trousers (pants).
Component-Whole	1	4	The point of the pen is in good writing position if the tip is anywhere from A to B.
Entity-Origin-Inv	0	1	 Chocolate cake is a dessert popularized at the end of the 19th Century and popular internationally.
Other	3	11	The Gateway DX-4822-01 computer makes a convincing pitch with the performance numbers and features to earn its place in your home.
Content-Container-Inv	2	5	When a bottle full of air is opened under water, the water will not enter the bottle.
Message-Topic	4	12	One of the trickiest questions to answer in an interview relates to salary.
Entity-Destination	3	6	I have inserted animation into the e-post card.
Cause-Effect-Inv	1	7	The landslides caused by these earthquakes and aftershocks were concentrated along the mudstone and sandstone surfaces.
Member-Collection-Inv	7	9	There are two important personalities among the pleiad of builders of Bulgaria after the liberation, which are opposite to each other in their state-political views and activity.
Other	7	12	For projects submitted at national level, the volunteer is sent by a organization legally established in his/her country of residence.
Other	3	4	He bought a gold bracelet for $200.
Member-Collection-Inv	4	6	He had a huge zoo of animals, savage beasts from the far parts of the world, but that wasn't enough for him.
Instrument-Agency-Inv	6	9	Anesthesia is not necessary since the dentist uses the drill and sandpaper discs and polishing wheels to reshape the teeth.
Entity-Destination	5	11	At the moment heavy snow showers are running into the Northeastern regions of England.
Other	7	9	We always try to maintain the best environment for programmers, starting with good salary and conducive working environment.
Component-Whole	10	13	Unlike modern tunnels, the brothers placed their fan at the entrance of the tunnel.
Cause-Effect	3	8	Bacteria and comedonal debris cause acne pimples or pustules (inflammatory lesions).
Member-Collection-Inv	8	10	Growers of fruits and nuts usually rent a grist of bees to pollinate their trees.
Component-Whole	1	5	The barbels of the exposed catfish curled within 2 hours in heptachlor.
Entity-Destination	4	7	CSU Stanislaus students take complaints to President's door.
Instrument-Agency-Inv	1	7	The missis won the lottery with a ticket she didn't tell you about.
Component-Whole-Inv	7	8	He placed his index finger on the knife blade and his three remaining fingers on the knife handle.
Cause-Effect	1	12	The singer, who performed three of the nominated songs, also caused a commotion on the red carpet.
Other	18	21	I thought sometimes I saw the flash of distant spires, the sunny gleam of upland pastures, the soft undulation of purple hills.
Entity-Destination	2	8	The older people have been moving into new homes.
Component-Whole	6	10	"With a pen procured from the pocket of his lab coat he jotted a quick note in the spiral, yelling, ""Driver! Why in the fuck aren't you pumping any gas?!?""."
Other	1	5	Term limits apply to many offices at both the federal and state level in the United States.
Other	5	9	While melting butter on the stove is the preferred method, because it gives you more control over the process, you can also melt butter in a microwave.
Cause-Effect	0	1	 Pinworm infestation is very rarely fatal; death and morbidity are from secondary infection.
Component-Whole	1	4	The cover of the magazine featured the famous image of Einstein taken in 1947 by American portrait photographer Philippe Halsman.
Cause-Effect-Inv	4	7	Six glowing disks await activation by the footsteps of desert wanderers.
Other	6	9	The campaign coincides with a government initiative to promote safer drinking.
Product-Producer	2	9	The popcorn truck was improvised by an Armenian cabinet maker who came here in 1914 to escape Turkish massacres.
Cause-Effect-Inv	16	21	The first order of business when a patient complains of palpitations is to check whether the palpitations are caused by a heart rhythm.
Other	1	7	The eight-year-old boy was locked in a safe for a prank but had to be rescued when his air ran short.
Member-Collection-Inv	8	10	You are on the committee to select a slate of officers for the next academic year.
Component-Whole-Inv	1	5	This oven has a meat probe so I tried it in the lasagna at a set temperature of 165 degrees.
Content-Container	1	6	A gas is enclosed in a container fitted with a piston of cross-sectional area 0.10 mz.
Component-Whole	9	13	At the second half of the 18th. century the hull of the sailing ship had been developed from the galleon to it's almost ultimate shape.
Cause-Effect	3	9	Both over-the-counter pain pills and prescription drugs cause medication-overuse headaches.
Other	1	9	That decision was also the subject of an unsuccessful legal challenge.
Message-Topic-Inv	1	7	This point has been discussed in several legal battles over the years.
Cause-Effect	2	5	The fatal mistake caused a quarrel between different companies.
Other	3	9	The aim of ecophilosophy is a total or comprehensive view of our human and individual situation.
Component-Whole-Inv	1	8	The box regulated the temperature using an odoff controller and T2 as temperature reference.
Component-Whole-Inv	6	8	The 1858 exhibition was the first exhibition of photographs to be held in any museum.
Component-Whole	7	12	It can be seen among the wild flowers growing in the lower garden of Pavilion VI.
Entity-Origin	3	8	The company's storage strategy is derived from customer's needs.
Component-Whole	9	12	Barrymore is singing while painting the flowers on the wall in the shop.
Other	21	26	And John was able to talk to some people in the U.S. government and verify that the substantive contents of the memo were a reasonably accurate transcription of what had transpired.
Entity-Origin	1	6	The bicycle was manufactured in a building leased from their former employer, the Canadian Typothetac Company.
Cause-Effect-Inv	13	21	By the late 1980s, however, the Bank was caught up in the debt crisis in the developing world caused by the recession and the dramatic rise in interest rates.
Component-Whole-Inv	1	7	My pug has little bumps under his chin.
Member-Collection-Inv	11	13	"Williams, who is regarded as ""the first among equals"" within the communion of leaders that represent 160 countries and some 75 million Anglicans worldwide, has sought to find a delicate balance within the deeply divided group of primates."
Other	2	9	The real output per capita is running into inherent barriers.
Other	10	12	Biddle has done a thorough job of cutting through the thicket of contradictions and fantasies that surround the strategic bombing debate from 1914 to 1945.
Instrument-Agency-Inv	0	3	 Mothers brought all items required to dress the child - bandages, creams, gloves - all of which are ridiculously expensive here.
Entity-Destination	2	7	A large marble was dropped into the bowl.
Member-Collection-Inv	16	18	Officials in the Northern Chinese province of Inner Mongolia have mobilized 33,000 people to stop a swarm of locusts 267 miles outside of Beijing.
Entity-Origin	1	6	The staff was removed from his position.
Entity-Destination	1	6	The ship is arriving into the port now.
Component-Whole-Inv	1	4	The church comprises six portals, representing different architectural styles from Gothic to Renaissance style.
Member-Collection-Inv	17	20	"In her emotional acceptance speech, Berry shook off the happy heaves and dedicated her prize to a sorority of splendid sisters: Dorothy Dandridge, Lena Horne, Diahann Carroll, Jada Pinkett, Angela Bassett, Viveca Fox and ""every nameless, faceless woman of color that now has a chance because this door tonight has been opened."""
Entity-Origin	1	8	The focus is going away from the display button.
Instrument-Agency-Inv	7	13	The NRC, RSO, and the First Bank representative accessed the vault with the key.
Product-Producer	15	19	This website, www.fertilityuk.org, shows how to interpret the changes that take place in the mucus secretions produced by the cells lining the cervix.
Entity-Destination	1	7	White gasoline was put inside a metal canister with a smooth, flat base, and lit to heat up the metal.
Content-Container	4	10	The 2 in 1 shampoo and conditioner was in a bottle fixed on the shower wall.
Instrument-Agency-Inv	2	11	The VAPS cleaner completely retains all ingested dust particles by using water as a filter.
Message-Topic-Inv	1	7	The seminar was well advertised by big banners in red.
Other	1	7	Considerable attention has been directed toward the study of the motility of the stomach and its regulation by the extrinsic nerves.
Cause-Effect-Inv	1	6	The high humidity caused by the rainfall damaged the seed of PU already mature while the good soil moisture allowed the seed of SO, TO and OO to fill better.
Instrument-Agency-Inv	17	23	Thorstein has no choice but to ride to the village of Hof and deal with Thord, the man who struck him with the staff.
Other	4	7	The children sent their marriage into a downward spiral.
Instrument-Agency-Inv	2	7	When the photographer took pictures with the filter attached the images looked flat with a glare that covered the entire image.
Product-Producer-Inv	1	4	A maker of electric cars plans to use old GM plant in Delaware.
Product-Producer	5	9	The views expressed in the article are from the author and are not shared by Nestle.
Content-Container	1	5	The grenade was inside a tin alongside the hotel fence.
Product-Producer-Inv	0	1	 Beaver dams are created as a protection against predators, such as coyotes, wolves and bears, and to provide easy access to food during winter.
Member-Collection-Inv	6	8	On a gorgeous Autumn morning, the amble of walkers snaked down Terrace Road to the main entrance on the Great Eastern Highway.
Product-Producer-Inv	4	8	Like other spiders, the tarantula makes a silken web, but not for snaring prey.
Instrument-Agency-Inv	3	12	More recently, starter manufacturers have attached the flange with a number of capscrews to the main housing thus allowing a finite number of position.
Component-Whole-Inv	9	10	As I was entering the bathroom, I grabbed the door knob and it felt loose and hollow, like cheap crap.
Cause-Effect-Inv	6	10	Also (on a proportional basis) the rainbow caused by the spray appeared smaller than that of the other rainbow.
Member-Collection-Inv	4	6	It consists of an ensemble of ladies who are highly qualified to play various Arabic musical instruments.
Component-Whole	4	7	Holding firmly onto the stick of the plunger, plant the mouth of it over the toilet hole.
Message-Topic	1	5	This seminar goes into the psychology of each major color group and how to best use it in your museum stores.
Member-Collection-Inv	1	4	A pod of ringed seals burst out of the water, then dove, leaving in their place a piece of green ice shaped like a harpoon.
Cause-Effect	6	12	Instead, the doctor had administered a drug which had caused the eventual death of the child.
Entity-Destination	5	11	I have placed a new memory card directly into my mobile phone.
Other	8	11	Television cooking shows and more advertising have put wine in the limelight.
Message-Topic-Inv	1	6	The village also appears in numerous paintings.
Instrument-Agency-Inv	10	13	A goal is like a mountain outcropping to which a climber throws a grappling hook and pulls themselves up.
Entity-Origin	1	9	The nation emerged from President George W. Bush's eight years in office more dependent on oil than ever before.
Other	1	7	Narrative identity takes part in the story's movement, in the dialectic between order and disorder.
Other	1	7	The plasma was generated by an RF discharge between two parallel electrodes whose diameter was 100 mm and separation was 40 mm using pure silane gas.
Content-Container	15	19	We've even included a beautiful Royal Scot Crystal Hogget decanter to round off this bountiful banquet in a hamper basket.
Other	14	18	Here, we analysed changes in heterozygosity over time in an insular mouflon (Ovis aries) population founded by two individuals in 1957.
Other	1	4	The narcs planted a rock of cocaine on me when they arrested my buddy with his stash.
Other	4	9	After mile 17 the course went away from the water and onto streets with trees.
Member-Collection-Inv	5	8	The plot here involves a cache of stolen jewels and gold bars, which were confiscated at the end of World War II.
Entity-Origin-Inv	10	11	This week we take a look at instructions for all grain beer brewing using a single step infusion mash setup.
Cause-Effect-Inv	3	5	Parents also experience anxiety from fear of the suffering of their child and worry about an uncertain outcome.
Component-Whole	17	20	Additionally, and particularly in the case of injured or weak knees, means must be provided in the hinge of the knee brace to control the extension of the knee joint and to stop the extension.
Other	6	8	Another good salad calls for a cupful of shrimps, cut in small pieces; half a cupful of celery hearts diced small, and seasoning of pepper and salt.
Member-Collection-Inv	14	17	Everything's been done, all interventions applied and everyone has worked hard at motivating that cohort of underperforming students.
Other	8	11	The study found that people who took the combination of cholinesterase inhibitors (Aricept, Razadyne, or Exelon) and Memantine, showed a significantly slower rate of cognitve decline than those who took only a cholinesterase inhibitor or no drug.
Other	8	13	The vagina was sutured behind the neourethra; the vagina accommodated a size 12 dilator.
Entity-Origin	1	6	The approximation is derived from an assumption that A is constant along the radial positions in the tube.
Member-Collection-Inv	4	7	Olive Garden is a family of local restaurants focused on delighting every guest with a genuine Italian dining experience.
Component-Whole-Inv	1	2	The computer mouse has been the input device of choice for a long time now in the computer world.
Other	1	5	The toolkits provide a secure framework where sensitive information remains private.
Other	4	10	The purpose of the audit was to report on the financial statements.
Other	1	2	The author's name gives her work a brand image that informs consumers' choices of literary and artistic works.
Cause-Effect-Inv	14	16	Initiated during the early 1990's National Mineral Resource Assessment, this project received a major boost from funding provided through the 'Data-at-Risk' add-on funding received by the USGS through the 2004 fiscal year.
Cause-Effect-Inv	2	8	The northwest swell was generated by a powerful storm off Japan on Jan. 5 and gained strength last week.
Product-Producer	4	6	This is a tattoo design an artist drew up.
Product-Producer	11	15	Consumers are urged to check their refrigerators and freezers for beef products produced by this firm.
Entity-Destination	5	8	The clinical trials have implanted cells into the patient.
Message-Topic-Inv	1	8	These tests are a major theme of the book, so it is worth investigating them.
Component-Whole	7	10	Alfonso used a crowbar to break the padlock of the cage and took the generator and put it inside his car.
Entity-Origin	1	6	The cartoons originated in Denmark's Jyllands-Posten paper and have been reprinted in newspapers in France, Germany, Italy, Hungary, the Netherlands and Spain - who say they were exercising their right to free speech.
Cause-Effect	2	7	The said whistle produced the 2600 Hz tone necessary to authorize calls.
Instrument-Agency-Inv	2	5	The nail gun drives the nail using a single rapid stroke so that heat is generated by friction between the nail and the wood.
Other	6	9	Some plants and animals are facing extinction from Alberta's lakes, rivers, mountains and prairies.
Content-Container	6	14	This experiment is performed with an aqueous solution of a strong acid inside a flask.
Other	17	20	Although a commercial Enigma, modified by Polish cryptanalysts to match a military Enigma, used phone plugs, the plugs in the plugboard of the actual Enigma had two prongs, but they still functioned electrically in the same way as phone plugs.
Entity-Origin	1	5	The ship left from the port of Bremen with 434 passengers.
Message-Topic-Inv	4	7	Only the most ambitious emissions reductions under discussion within UNFCCC achieves climate goals.
Message-Topic	2	8	The new letter reminds them of the broker's prediction about ABC's stock and makes a new prediction about DEF's stock for the next month.
Product-Producer-Inv	8	10	This is a classic book by the famous writer of folktales.
Component-Whole	6	9	On this oval porthole, a lace drape keeps the bathroom private while showing off the shapely window and letting in light.
Cause-Effect-Inv	16	21	The results support the theoretical model conceptualizing alcohol use and misuse as being the product of stress caused by constraints and resources brought to bear simultaneously by agent personality, structures of daily life, and macro social structures.
Product-Producer-Inv	21	28	Mark Coreth, 48, a troop leader with 4 Troop, B Squadron The Blues and Royals during the conflict, and now a sculptor who has recently completed a memorial work featuring three flying albatrosses, spoke after the service.
Member-Collection-Inv	4	6	Anybody who has a peep of chickens has an opportunity for some interesting observations and great omelet material.
Product-Producer-Inv	2	5	"The 22-year-old rapper posted a message on his Twitter page just after midnight admitting he was driving his ""lambo,"" or Lamborghini, while sloshed -- or ""tispy,"" as he misspelled ""tipsy."""
Content-Container	1	5	The water was in a cup.
Message-Topic	1	14	This chapter gives an introduction, and a brief overview of the most important optimization techniques.
Cause-Effect-Inv	2	6	Ironically, the damage caused by the floods, and the subsequent insurance payout, were what prompted the restoration of the station building.
Product-Producer-Inv	9	11	The cup's a bit small but who cares, the machine makes coffee quickly enough that it's no problem to just make a second cup.
Entity-Destination	5	8	Technological advances have brought the wars into the living rooms across the world.
Other	1	6	The charges originated in an attempted blackmail against Moti, a constitutional lawyer and Australian citizen, in Vanuatu in 1997-98.
Other	4	7	For registration purposes, the property in a vessel is divided into 64 indivisible shares.
Cause-Effect-Inv	19	22	The design of the shape of the can ends moreover has a marked effect on their ability to resist deformation from internal pressure.
Content-Container-Inv	1	4	The pack contained a CD which held a range of resource information sheets and some presentations that could be integrated into your training packages.
Component-Whole-Inv	2	8	The original play was filled with very topical humor, so the director felt free to add current topical humor to the script.
Component-Whole	3	6	We kept the antenna inside the car, which limited range due to the car's attenuation.
Other	2	5	A special meeting of the shareholders of Lydia Diamond was held on December 23rd, 2009 and the Sale was approved by the shareholders.
Component-Whole-Inv	3	8	However, the Barbary macaque grows a big thick coat for the winter, which means they can live outside all year.
Component-Whole	5	7	He decided to pad the heel of shoes with a shock absorbing insole or heel pad.
Other	3	5	New experiences throw neurons into reverse.
Entity-Destination	3	6	He placed the ashes in a jar and divided them equally into eight portions.
Entity-Destination	5	8	The Princeton Jaycees have bestowed senatorships to three individuals.
Content-Container-Inv	2	5	Rather, the entrails contained mostly apples and corn.
Other	1	13	"Their deed of agreement was drawn up in the temple by a notary public and confirmed with an oath ""by god and the king."""
Cause-Effect	17	25	His work has led to new treatments for addicts, tests for drug intoxication and understanding of how heroin, other opiates and cocaine cause dependence and withdrawal.
Instrument-Agency	5	7	Tarps Plus has the best tarps for painters on the market.
Other	1	6	The shroud is kept in the cathedral of St. John the Baptist in Turin, Italy.
Member-Collection	0	8	 Employees are the most important part of an organisation.
Entity-Destination	7	13	After soaking them overnight, we slipped the beans into a fairly wide-necked wine flask that's been peeled of its straw wrapper.
Entity-Destination	2	8	The cold temperature waves are flowing into the desert.
Entity-Origin	1	7	This material was produced from a microfilm copy of the original document.
Instrument-Agency	4	9	The size of the scissors used by a beginning stylist for learning to cut the hair is actually determined more by the size of his or her hands.
Other	7	10	In other words such people accept a form of mathematical platonists, whether or not they label themselves that way.
Entity-Origin-Inv	16	17	Aspergillus niger was found capable of rapidly converting about 97% of the sugar from brewery spent grain liquor to fungal mass.
Member-Collection-Inv	40	43	The 13th Gate offers 13 themed experiences to make every nightmare seem real from crawling through a crematory oven and an old hearse to being lost in dark underground tunnels or finding yourself standing on a rickety bridge over a bed of live snakes.
Component-Whole	7	11	An old lady was standing at the railing of the cruise ship holding her hat on tight, so that it would not blow off in the wind.
Component-Whole-Inv	2	4	For the satellite with rotors, one must include the effects of p as well; this modification, consistent with (2.2), is given in (4.3).
Member-Collection-Inv	7	10	Ellis was one of the so called bratpack of American authors of the 1980's along with Jay McInerney and Tama Janowitz.
Cause-Effect	1	5	High winds caused delays and cancellations of some state ferries.
Other	1	4	Worker bees eating ordinary honey live only four to six weeks.
Instrument-Agency	1	7	A juicer is a utensil used for squeezing juice from fruit.
Instrument-Agency-Inv	1	11	Amazonian tribes reclaim the rain forest with the help of GPS navigation tools.
Component-Whole	2	5	The inner strands of the mop are twisted very little, while the outer strands have farther to go and thus receive more of the torque, or twisting force.
Product-Producer-Inv	1	12	The reporters on this project have constructed one of the most comprehensive explanations of how the price of this vital infrastructure has spiraled out of control.
Cause-Effect-Inv	4	7	Third, air and water pollution from fossil fuels are a huge problem in China.
Message-Topic	4	7	The second bodily privacy paper relates to violation of a person's bodily integrity.
Message-Topic-Inv	1	11	This subject has over the years become the topic for much discussion.
Cause-Effect-Inv	0	9	 Bounding pulses are caused by the relatively low systemic arterial blood pressure due to the continuous runoff of blood from the aorta into the pulmonary artery.
Instrument-Agency-Inv	1	4	A mechanic uses a wrench to work on the wheel-mount of an auto on a hydraulic lift.
Instrument-Agency-Inv	0	8	 Students learn at their own pace by using computers.
Product-Producer	14	19	There has been abuzz in recent weeks about the arrival of a diminutive new laptop from a little-known hardware manufacturer.
Cause-Effect-Inv	9	11	Videotape is a fragile medium subject to damage and deterioration from exposure to poor environmental conditions and inadequate handling practices.
Member-Collection	3	6	He was a corporal in the army of Sierra Leone, a wedding photographer and cameraman for the State television.
Cause-Effect-Inv	4	8	In relation to the catastrophe caused by the rains of recent days in the Sierra and Coastal zones of Chiapas.
Other	12	14	One newly formed Iraqi battalion is on duty, with 27 scheduled for activation by summer 2004.
Content-Container	1	5	The key was in a chest.
Entity-Destination	3	9	Two beautiful sacred kingfishers have come into the discovery centre in the last few days.
Other	3	5	They were your run-of-the-mill poultry workers and janitors, people whose chief crime was to cross a border, an arbitrarily line that determines who is rich and who is poor, who has rights and who doesn't.
Other	3	8	The concepts of psychoanalysis have been applied to films in various ways.
Component-Whole-Inv	2	8	The bottom tier was made with two bath towels, the third tier with one bath towel, the second tier with two hand towels.
Other	1	9	Recent researches are making a valuable contribution to the history of logic in a period little known in the West.
Instrument-Agency-Inv	1	9	The researcher started the slide show with a blue slide showing an overview of all episodes of the task and left the adolescent alone.
Other	11	15	Ribozymes, also known as catalytic RNA and molecular scissors, break down nucleic acid inside a cell, cut out bad genetic information and splice in good material.
Component-Whole	8	15	Brightly colored honey dipper beads and chunky disk rings make up this all wood foot toy.
Member-Collection-Inv	1	9	Her father also was a member of the new party and supported Abraham Lincoln.
Member-Collection-Inv	1	4	A wedge of Canada geese passed overhead, already fleeing from winter, but for the moment it was summer still.
Other	4	7	The contents of the satchel were a revelation.
Component-Whole-Inv	2	7	This farm equipment adopts the air-cooled diesel engine, which is very suitable to the place where lacks of water or is difficult to fetch water.
Message-Topic	16	20	GolTV's unique offering positions it in the highly competitive US media market as the only TV channel devoted exclusively to soccer.
Other	9	12	From the transistor radio you listened to under the pillow of your bed to streamcasts on the Net, Fisher covers it all, and extremely well.
Product-Producer-Inv	19	20	They shared a love of Richard Wagner and were regulars at the annual Bayreuth festival held to celebrate the composer's works.
Cause-Effect-Inv	0	3	 Dehydration from fluid loss is the only major problem the virus causes, most often in the elderly.
Member-Collection-Inv	2	3	New Haven police chief James Lewis left his post after his contract expired Jan. 31.
Product-Producer-Inv	15	20	In 1882 Louis developed a method of making photographic plates, and by 1894 the brothers' factory was producing 15 million plates a year.
Other	2	5	The superb location of this fortress allows us a great view over the surrounding mountains.
Cause-Effect	1	3	The drugs cause unconsciousness and cardiac arrest separately.
Entity-Origin-Inv	1	2	Crude soybean oil meeting exchange-approved grades and standards-see exchange Rules and Regulations for exact specifications.
Message-Topic	1	4	The programme depicts the adventures of a mysterious, humanoid alien.
Other	2	7	These two ports were specialized in the manufacture of luxury goods.
Product-Producer	0	6	 Brickwork is masonry produced by a bricklayer, using bricks and mortar to build up brick structures such as walls.
Entity-Destination	1	5	A train ran into a truck, leaving 14 dead.
Other	4	7	At this time the farm had three horses and a small tractor.
Content-Container	26	29	When recruits were paid a shilling for signing on to the Royal Navy, press gangs tricked men into committing themselves to service by passing them the coin in a tankard of beer.
Product-Producer	34	35	Cuba is already a customer and now the state development bank, BNDES, plans to finance the export of ethanol knowhow to Africa, where the hopes of countries such as Ghana are pinned on the jatropha plant.
Member-Collection-Inv	2	6	An emerging bratpack of young female pornographers is storming the market and challenging lads' magazines such as FHM and Esquire..
Cause-Effect	1	12	Water damage from roof leaks, plumbing leaks or flooding lead to the growth of molds.
Message-Topic	1	9	A meeting called by India's government to discuss the creation of a separate state in the tea-producing Darjeeling hills has ended without a breakthrough.
Entity-Destination	4	7	People used to throw coins into this fountain.
Instrument-Agency-Inv	1	11	The victim, who was positioned underneath the conveyor, was using a hammer to adjust the return roller.
Cause-Effect-Inv	1	4	Continuous improvement starts with measuring process performance, and instigating a robust process for reviewing further changes logically and quickly.
Content-Container	2	8	A newborn baby was found stuffed in a shoebox and dumped in the lobby of a Long Island apartment building.
Component-Whole-Inv	6	12	As it did in 2004, the event combined the annual neural prosthesis workshop - now in its 36th year - and the DBS consortium.
Cause-Effect-Inv	6	12	Relena's head was bowed, though the heat was radiating from the young princess in waves.
Component-Whole	7	10	The model number is found on the back of the coffeemaker.
Entity-Origin-Inv	3	4	Another variety of flower wine, called baekhwaju, is made from 100 varieties of flowers.
Message-Topic	1	7	The letter contains a description of the demolition of the old synagogue.
Content-Container	1	6	The bomb was hidden in the gas tank of a motorcycle.
Cause-Effect-Inv	11	17	An important challenge for the new administration was to address the insecurity and poverty caused by civil war.
Member-Collection	1	2	The event queue is used for periodic functions such as performing cache replacement, cleaning swap directories, as well as one-time functions such as ICP query timeouts.
Entity-Destination	2	10	Approximately $2 trillions are invested into SRI Socially responsible investing ventures in the present day.
Content-Container	8	13	Today I was there and I bought a ball that was in a bin with a ton of things placed on top of it.
Other	4	6	I bought a whole cartload of groceries, and spent a fraction of what I would at any regular grocery store.
Product-Producer	7	11	"Tad Wilkes wrote a note titled ""Kind words from the local press""."
Other	3	10	Located inside the cave was an old, broken-down army field telephone.
Entity-Destination	5	11	The following day, the heat exchanger was installed in the fuel tank.
Content-Container	1	6	A Golden retriever was in a crate in the back of the vehicle when it was stolen.
Message-Topic	4	9	Zhao Guoxiang in his speech pointed out that this competition is an important measure for the cultivation of academic atmosphere.
Other	12	15	A concise, comprehensive style is- a great ornament in narration; and a superfluity of unnecessary words, altogether improper.
Other	20	22	When the police raid the catacombs, Shannyn's character hits her head while fleeing only to wake up alone in the maze of skulls and bones.
Component-Whole-Inv	12	15	The system as described above has its greatest application in an arrayed configuration of antenna elements.
Other	3	7	Chin creates his work based on his life experiences and observations.
Cause-Effect-Inv	0	4	 Infection starts with manual execution of the binary.
Product-Producer-Inv	7	15	Jillian Palmer came from a comfortably-off Portsmouth family, who manufactured the renowned range of Victory brushes.
Product-Producer	4	11	The official printed slip law is available from the Government printing office.
Content-Container-Inv	17	19	Vinegar flies are capable of living off alcohol fumes, alas, so it is enough toput out a bottle with attractant in it.
Component-Whole	5	8	I looked straight under the nose of the plane and sure enough, I was directly over the tiny airstrip.
Product-Producer-Inv	1	6	The author's reasons for creating a work differ remarkably from his incentive to publicly distribute the work.
Product-Producer	7	8	Alex's skills as an editor and a documentary maker allowed us to be able to shoot it and turn it in that short amount of time.
Component-Whole	9	12	He zeroed in on the metal button in the fly of my jeans as well as the metal eyelets on my shoes as the only sources of metal that likely triggered the metal detector.
Message-Topic	2	10	The resulting deliverables provide richer, more detailed, and more helpful information for your clients.
Other	3	7	Quality forged pinking scissors cut with exceptional ease and efficiency.
Component-Whole	6	9	The deformity is similar to the claw of lower animals, and perhaps its cause is atavistic.
Other	10	16	Here I show that Adh-psi is actually a new, functional gene recently descended from an Adh duplication.
Cause-Effect-Inv	4	6	The halting of easy profits from inflation brought on a banking crisis, which resulted in a complete restructuring of the industry during the late 1990s.
Message-Topic-Inv	5	9	Kit Hinrichs talks about his experiences in a recent interview for the One Club.
Other	10	12	Remaining under the same influence, it was in the natural order of events that John, a little later, recorded his awakening into the new life at a religious meeting at a quarter before nine o'clock on the evening of May 24th 1738.
Message-Topic	1	5	Its collections illustrate admirably the natural history, archeology and art of Southern India.
Message-Topic	1	5	Comprehensive notes survey the current state of the law, raise questions for class discussion, and address the continuing controversies in this field.
Member-Collection-Inv	14	17	Thousands of drummers and dancers perform in the streets of Kandy accompanied by a parade of ornamented elephants.
Instrument-Agency-Inv	10	17	MFX colours are implemented at the design stage, where the designer creates artwork using the MetalFX colour palettes and actions.
Member-Collection-Inv	1	4	This volume contains fifteen essays by well-established scholars addressed to various aspects of Russell's wide-ranging and dynamic philosophical work.
Entity-Destination	2	7	This new religion was spread to the society.
Component-Whole-Inv	2	6	A typical pig has a large head with a long snout which is strengthened by a special prenasal bone and by a disk of cartilage in the tip.
Instrument-Agency-Inv	1	6	Another worker with a long straight-edge plank screens over the wall to remove any bumps.
Cause-Effect-Inv	1	6	The contortions are caused by gravitational interactions with the small satellites Prometheus and Pandora.
Cause-Effect	2	8	The backup vocals are from a rather talented female, Stephanie Eitel.
Message-Topic	9	12	The term has been used by a number of publications discussing the phenomenon.
Entity-Origin	5	9	This is the winning sand castle from the Castlemania contest.
Component-Whole-Inv	2	11	This specific machine has been fitted with a Mirus automatic sheet feeder thereby increasing the capacity on large runs.
Entity-Destination	4	10	At that time, the skull was already locked in a safe along with some other longish bones.
Entity-Destination	6	9	Extra-alveolar veins are contiguous and leaked fluid into periarterial cuffs in the rabbit lungs.
Other	1	3	Visual observations from space reveal a number of fascinating natural phenomena of interest to meteorologists and aeronomists, such as aurorae, airglow, aerosol layers, lightning, and atmospheric refraction effects.
Entity-Origin	7	13	A Surfside man running away from a dog that broke away from its owner was struck by a bus in the chase.
Cause-Effect-Inv	0	15	 Bed sores (also known as: pressure sores, decubitus ulcers or pressure ulcers) are caused by pressure, which cuts off blood flow to parts of the body.
Message-Topic	1	5	Its introduction supplies useful historical background.
Entity-Origin	1	6	Cinnamon oil is distilled from bark chips and used to alleviate stomach upsets.
Other	4	9	The authors propose galaxy clusters as a tool for cosmology.
Member-Collection-Inv	7	9	He was the muster-spirit of that glorious pleiad of warriors and sailors who at that epoch used to swarm the Indian seas.
Instrument-Agency-Inv	1	2	The lumberjack axe is the most ancient and most simple of all axe types and serves as a working tool.
Entity-Destination	4	8	The sportsman passed on passion to the younger generation.
Instrument-Agency	18	22	The second stage, referred to as the optimizer, optimizes the code according to the various switches on the compiler set by the programmer.
Entity-Destination	2	6	The tonneau cover retracts into a canister.
Other	7	15	Until recently patient record was represented by documents in paper kept in a variety of formats, different contents, and places.
Other	9	12	It also gives some of the history behind the formation of Wolf's dragoons and some of the battles and campaigns the mercenary regiment has fought.
Content-Container-Inv	5	7	The contents of the bear's stomach included apple mash, corn and blueberries.
Message-Topic	4	8	Again you make professional judgements regarding their relative value.
Message-Topic	4	10	The purpose of this report is to present an unusual case of hepatic abscess due to infestation by Endamoeba histolytica.
Instrument-Agency-Inv	2	12	One marine mammal breaks open shellfish by hitting the shellfish with a stone.
Other	3	5	Texas prepares for crush of executions.
Other	1	4	A nurse helps the caregiver.
Instrument-Agency-Inv	7	10	The defendant and I flinched when the judge pounded his gavel.
Component-Whole	6	10	I reversed the position of the batteries stored in the flashlights to prevent them from accidentally switching on and losing power.
Cause-Effect-Inv	8	15	It took a long time to undo the damage that has been caused by the crisis of confidence, damage whose effects are just now beginning to make themselves felt in a slow, glacial collapse.
